customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn,Churn_Probability,Churn_Prediction,churn_label,prediction_label,active_status
15612633,581,Spain,Male,43,9,78022.61,1,0,1,30662.91,0,0.21597336411270013,0,Stayed,Predicted to Stay,Active
15604818,798,France,Male,34,9,154495.79,1,1,0,191395.88,0,0.22175190977012815,0,Stayed,Predicted to Stay,Inactive
15593900,705,France,Male,38,1,189443.72,1,0,1,106648.58,0,0.17703914258497885,0,Stayed,Predicted to Stay,Active
15624995,714,Spain,Female,31,6,152926.6,1,1,1,50899.91,0,0.10725795534274517,0,Stayed,Predicted to Stay,Active
15570087,664,France,Female,44,8,142989.69,1,1,1,115452.51,1,0.7181684490353144,1,Exited,Predicted to Churn,Active
15802617,697,Germany,Male,43,7,115371.94,2,1,0,64139.1,0,0.6625823811197299,1,Stayed,Predicted to Churn,Inactive
15656029,609,France,Male,37,6,0.0,2,0,1,22030.72,0,0.029378956404553302,0,Stayed,Predicted to Stay,Active
15739194,548,Spain,Male,38,0,178056.54,2,1,0,38434.73,0,0.6271647065495266,1,Stayed,Predicted to Churn,Inactive
15607275,850,Spain,Male,39,6,206014.94,2,0,1,42774.84,1,0.3342203069452416,0,Exited,Predicted to Stay,Active
15629475,656,France,Male,41,2,0.0,2,1,0,158973.77,0,0.027385748882663503,0,Stayed,Predicted to Stay,Inactive
15635034,727,Germany,Male,37,9,101191.83,1,1,1,34551.35,1,0.797668137539418,1,Exited,Predicted to Churn,Active
15756333,642,France,Female,55,7,0.0,2,1,1,101515.76,0,0.07513409376475871,0,Stayed,Predicted to Stay,Active
15777436,710,Spain,Female,31,5,0.0,2,1,0,9561.73,0,0.0853167788026057,0,Stayed,Predicted to Stay,Inactive
15676835,710,Spain,Male,33,1,0.0,2,1,0,168313.17,0,0.022424713415092716,0,Stayed,Predicted to Stay,Inactive
15574206,718,France,Female,37,7,0.0,2,1,1,55100.09,0,0.20727493482196274,0,Stayed,Predicted to Stay,Active
15613017,586,Germany,Male,32,1,149814.54,1,1,0,31830.06,0,0.2122575193467031,0,Stayed,Predicted to Stay,Inactive
15815131,617,Spain,Female,36,7,115617.24,1,1,1,71519.4,0,0.04205545023462229,0,Stayed,Predicted to Stay,Active
15585455,630,France,Male,28,9,0.0,2,0,0,32599.35,0,0.007069237561496149,0,Stayed,Predicted to Stay,Inactive
15692929,791,Germany,Female,42,10,113657.41,2,0,1,139946.68,1,0.782395104440519,1,Exited,Predicted to Churn,Active
15758081,673,Spain,Male,39,8,138160.0,1,1,1,110468.51,0,0.03206609144346313,0,Stayed,Predicted to Stay,Active
15667476,477,Germany,Female,36,3,117700.86,1,0,0,74042.0,0,0.5253699593116891,1,Stayed,Predicted to Churn,Inactive
15738248,662,France,Female,37,5,0.0,2,1,0,151871.84,0,0.12828482612362507,0,Stayed,Predicted to Stay,Inactive
15672152,850,Germany,Male,37,9,122506.38,1,0,1,199693.84,1,0.7820981425135108,1,Exited,Predicted to Churn,Active
15673372,635,France,Female,58,1,0.0,1,1,1,58907.08,1,0.8915586003294772,1,Exited,Predicted to Churn,Active
15587611,537,France,Male,59,9,0.0,2,0,0,103799.77,1,0.9840755457158626,1,Exited,Predicted to Churn,Inactive
15803415,579,France,Female,39,3,166501.17,2,1,0,93835.64,0,0.28309274054787675,0,Stayed,Predicted to Stay,Inactive
15715673,651,Spain,Female,46,4,89743.05,1,1,0,156425.57,1,0.864635643538653,1,Exited,Predicted to Churn,Inactive
15655648,610,France,Female,25,2,0.0,2,1,0,123723.83,0,0.0034327940072523193,0,Stayed,Predicted to Stay,Inactive
15763613,581,France,Male,30,1,0.0,2,1,0,199464.08,0,0.0013110059550228074,0,Stayed,Predicted to Stay,Inactive
15660385,592,France,Male,39,7,0.0,2,1,0,83084.33,0,0.029423968168160487,0,Stayed,Predicted to Stay,Inactive
15733261,688,Spain,Female,35,6,0.0,1,1,0,25488.43,1,0.9042852352353438,1,Exited,Predicted to Churn,Inactive
15796231,681,France,Female,18,1,98894.39,1,1,1,9596.4,0,0.005035468235296614,0,Stayed,Predicted to Stay,Active
15624866,658,Germany,Male,37,3,168735.74,2,0,0,70370.24,0,0.051201732964895955,0,Stayed,Predicted to Stay,Inactive
15623730,792,France,Male,34,1,0.0,1,0,1,86330.32,0,0.052098999170441695,0,Stayed,Predicted to Stay,Active
15668248,528,Germany,Female,62,7,133201.17,1,0,0,168507.68,1,0.9806607098401503,1,Exited,Predicted to Churn,Inactive
15694518,624,Spain,Female,36,0,0.0,2,1,0,111605.9,0,0.08862745962180525,0,Stayed,Predicted to Stay,Inactive
15638028,562,Germany,Male,31,4,127237.25,2,0,1,143317.42,0,0.03648786778443037,0,Stayed,Predicted to Stay,Active
15795895,678,Germany,Male,36,1,117864.85,2,1,0,27619.06,0,0.1275740981244828,0,Stayed,Predicted to Stay,Inactive
15694376,705,Germany,Female,64,3,153469.26,3,0,0,146573.66,1,0.9994645398413678,1,Exited,Predicted to Churn,Inactive
15669204,650,Germany,Male,23,4,93911.3,2,1,0,69055.45,0,0.1262039687604515,0,Stayed,Predicted to Stay,Inactive
15773779,593,Spain,Female,46,2,76597.79,1,1,1,54453.72,0,0.4141937639573237,0,Stayed,Predicted to Stay,Active
15580682,652,France,Female,40,4,79927.36,2,1,1,33524.6,0,0.18135939999565368,0,Stayed,Predicted to Stay,Active
15768530,554,Spain,Female,27,4,0.0,2,1,1,135083.73,0,0.025411378371372258,0,Stayed,Predicted to Stay,Active
15672875,584,Germany,Male,32,8,40172.91,1,1,1,137439.34,0,0.049246411117740765,0,Stayed,Predicted to Stay,Active
15617082,516,France,Male,33,7,115195.58,1,1,1,11205.5,0,0.035859876313443596,0,Stayed,Predicted to Stay,Active
15760514,789,Germany,Female,43,9,116644.29,2,1,1,60176.1,0,0.46087134252696516,0,Stayed,Predicted to Stay,Active
15761775,598,Germany,Male,20,8,180293.84,2,1,1,29552.7,0,0.014435843174658054,0,Stayed,Predicted to Stay,Active
15799964,669,Germany,Female,30,7,139872.81,1,1,0,188795.85,0,0.4269720395504291,0,Stayed,Predicted to Stay,Inactive
15693906,645,France,Female,24,3,34547.82,1,1,1,11638.17,0,0.152455761529283,0,Stayed,Predicted to Stay,Active
15739514,659,France,Female,32,9,0.0,2,1,1,93155.75,0,0.03882537179205264,0,Stayed,Predicted to Stay,Active
15756926,833,Germany,Male,29,1,96462.25,2,0,1,48986.18,0,0.011403211419808641,0,Stayed,Predicted to Stay,Active
15770984,697,Spain,Female,40,7,130334.35,2,0,1,116951.1,0,0.13044486059310548,0,Stayed,Predicted to Stay,Active
15703979,580,Germany,Male,39,3,119688.81,1,1,0,137041.26,0,0.7603138611912412,1,Stayed,Predicted to Churn,Inactive
15801821,691,France,Male,38,1,0.0,2,0,0,44653.5,0,0.03881519586902853,0,Stayed,Predicted to Stay,Inactive
15711028,534,France,Male,52,1,0.0,3,1,1,104035.41,1,0.9799960352125789,1,Exited,Predicted to Churn,Active
15791842,478,France,Female,32,6,71187.24,1,1,1,110593.62,0,0.0851050694804566,0,Stayed,Predicted to Stay,Active
15746127,572,France,Female,47,2,0.0,2,1,0,36099.7,0,0.1996128373792575,0,Stayed,Predicted to Stay,Inactive
15663625,501,France,Male,37,4,0.0,2,0,0,12470.3,0,0.011056588305726384,0,Stayed,Predicted to Stay,Inactive
15604891,624,Spain,Female,38,8,0.0,2,1,0,95403.41,0,0.10625267516328846,0,Stayed,Predicted to Stay,Inactive
15589666,595,France,Female,39,9,136422.41,1,1,1,151757.81,0,0.2817066048465706,0,Stayed,Predicted to Stay,Active
15627881,603,France,Male,30,8,0.0,2,1,1,47536.46,0,0.012808055921605157,0,Stayed,Predicted to Stay,Active
15664895,602,France,Female,25,0,0.0,2,1,1,101274.17,0,0.009161004106156409,0,Stayed,Predicted to Stay,Active
15676094,500,France,Female,34,6,0.0,1,1,1,140268.45,0,0.16033223921191567,0,Stayed,Predicted to Stay,Active
15761720,422,France,Male,41,6,153238.88,1,1,0,11663.09,0,0.4472447604135582,0,Stayed,Predicted to Stay,Inactive
15611961,615,France,Male,35,7,0.0,2,1,0,150784.29,0,0.021943774479447033,0,Stayed,Predicted to Stay,Inactive
15680167,635,France,Female,78,6,47536.4,1,1,1,119400.08,0,0.0037204497301947365,0,Stayed,Predicted to Stay,Active
15762543,711,France,Female,32,1,0.0,2,1,0,126188.42,0,0.029350230691098912,0,Stayed,Predicted to Stay,Inactive
15658475,834,France,Male,36,8,142882.49,1,1,0,89983.02,1,0.6125065384715557,1,Exited,Predicted to Churn,Inactive
15779743,633,France,Female,44,7,0.0,2,1,0,29761.29,0,0.056854592161132124,0,Stayed,Predicted to Stay,Inactive
15661532,650,France,Female,31,1,160566.11,2,0,0,27073.81,0,0.12505622164829322,0,Stayed,Predicted to Stay,Inactive
15782360,743,Germany,Male,65,2,131935.51,1,1,1,96399.67,1,0.9066298186559419,1,Exited,Predicted to Churn,Active
15767908,567,France,Male,38,6,127678.8,2,0,0,45422.89,0,0.13522754365730105,0,Stayed,Predicted to Stay,Inactive
15677105,706,Germany,Female,46,4,105214.58,1,1,0,108699.59,1,0.8021602826130015,1,Exited,Predicted to Churn,Inactive
15641474,638,France,Male,46,9,139859.54,1,1,0,38967.29,0,0.6994012512477148,1,Stayed,Predicted to Churn,Inactive
15624451,641,France,Female,38,3,0.0,2,1,0,116466.19,0,0.08726400739723918,0,Stayed,Predicted to Stay,Inactive
15577985,574,France,Female,34,5,112324.45,2,1,1,17993.43,0,0.08640389183404641,0,Stayed,Predicted to Stay,Active
15571666,642,Germany,Male,30,8,134497.27,1,0,0,43250.54,0,0.42385864498675907,0,Stayed,Predicted to Stay,Inactive
15783691,722,Spain,Female,35,1,120171.58,1,1,0,125240.8,0,0.20478059816412994,0,Stayed,Predicted to Stay,Inactive
15671172,623,France,Male,23,1,106012.2,2,0,1,191415.94,0,0.0023422304550269157,0,Stayed,Predicted to Stay,Active
15731760,681,France,Male,25,5,0.0,1,0,1,90860.97,0,0.028229484532920505,0,Stayed,Predicted to Stay,Active
15585599,530,France,Female,34,8,0.0,2,0,1,141872.52,0,0.052457297174180156,0,Stayed,Predicted to Stay,Active
15784958,797,France,Female,55,10,0.0,4,1,1,49418.87,1,0.9944756497379641,1,Exited,Predicted to Churn,Active
15734524,653,France,Male,51,3,0.0,1,1,0,170426.65,1,0.9482860829708554,1,Exited,Predicted to Churn,Inactive
15614103,850,Germany,Male,42,8,119839.69,1,0,1,51016.02,1,0.5326005748929745,1,Exited,Predicted to Churn,Active
15794895,581,Spain,Male,34,1,0.0,2,0,1,81175.25,0,0.02689686755682958,0,Stayed,Predicted to Stay,Active
15772381,589,Germany,Male,38,8,92219.21,1,1,0,99106.97,0,0.4446282029618607,0,Stayed,Predicted to Stay,Inactive
15710553,555,Germany,Male,48,3,142055.41,2,0,1,79134.78,0,0.07386304618797358,0,Stayed,Predicted to Stay,Active
15649292,748,France,Female,49,7,29602.08,1,0,0,163550.58,1,0.9412845402009166,1,Exited,Predicted to Churn,Inactive
15792565,745,France,Female,46,7,0.0,2,1,1,67769.94,0,0.10585640605931887,0,Stayed,Predicted to Stay,Active
15718245,730,France,Male,34,1,0.0,2,1,1,126592.01,0,0.006315118584424644,0,Stayed,Predicted to Stay,Active
15703117,565,France,Female,44,1,0.0,2,0,1,89602.81,0,0.06240917648583021,0,Stayed,Predicted to Stay,Active
15758136,778,France,Male,37,3,141803.77,1,0,1,179421.84,0,0.2031274202030449,0,Stayed,Predicted to Stay,Active
15799932,812,France,Male,24,10,0.0,2,1,1,156906.15,0,0.00019573734651394357,0,Stayed,Predicted to Stay,Active
15633516,526,France,Male,42,1,0.0,1,0,1,168486.02,0,0.3726086925692629,0,Stayed,Predicted to Stay,Active
15622532,708,France,Female,47,0,126589.12,2,0,1,132730.07,1,0.8385256302587294,1,Exited,Predicted to Churn,Active
15798960,680,France,Male,33,2,108393.35,1,0,1,39057.67,0,0.08281331526059092,0,Stayed,Predicted to Stay,Active
15698664,567,Spain,Male,43,2,115643.58,2,0,0,174606.35,0,0.30831426636336257,0,Stayed,Predicted to Stay,Inactive
15703614,564,Spain,Male,48,5,132876.23,1,1,0,79259.77,0,0.5174842307925899,1,Stayed,Predicted to Churn,Inactive
15699195,709,France,Female,24,3,110949.41,1,1,1,168515.61,0,0.014248012352529881,0,Stayed,Predicted to Stay,Active
15710543,629,France,Male,46,1,130666.2,1,1,1,161125.67,1,0.6952142975259193,1,Exited,Predicted to Churn,Active
15695499,510,France,Female,45,10,103821.47,2,0,1,77878.62,0,0.07637588027561151,0,Stayed,Predicted to Stay,Active
15622321,506,France,Female,32,3,0.0,1,1,1,80823.02,0,0.08825852375090844,0,Stayed,Predicted to Stay,Active
15715744,605,France,Male,39,7,0.0,1,0,1,119348.28,0,0.36283495717677827,0,Stayed,Predicted to Stay,Active
15788151,650,Spain,Male,32,1,132187.73,2,1,1,178331.36,0,0.05542152720214788,0,Stayed,Predicted to Stay,Active
15687153,850,Germany,Male,49,8,98649.55,1,1,0,119174.88,1,0.9646399410205845,1,Exited,Predicted to Churn,Inactive
15684958,489,Germany,Male,38,2,126444.08,2,1,1,82662.73,0,0.030128233008101635,0,Stayed,Predicted to Stay,Active
15706116,659,Germany,Female,30,8,154159.51,1,1,0,40441.1,0,0.15677420482574259,0,Stayed,Predicted to Stay,Inactive
15740557,753,France,Female,43,5,0.0,2,1,0,109881.71,0,0.11892105743004647,0,Stayed,Predicted to Stay,Inactive
15707291,477,Germany,Male,48,8,129250.0,2,1,1,157937.35,0,0.257196847027519,0,Stayed,Predicted to Stay,Active
15583353,610,Spain,Female,45,3,0.0,1,1,0,38276.84,1,0.8633960025945159,1,Exited,Predicted to Churn,Inactive
15761024,619,France,Female,33,2,167733.51,2,1,1,65222.48,0,0.06067337961358152,0,Stayed,Predicted to Stay,Active
15630709,619,Germany,Female,31,2,56116.3,2,0,0,2181.94,0,0.1330291006895686,0,Stayed,Predicted to Stay,Inactive
15639590,758,France,Female,30,3,141581.08,1,1,0,156249.06,0,0.23810152679911706,0,Stayed,Predicted to Stay,Inactive
15659399,516,Germany,Male,50,7,139675.07,2,1,0,45591.23,0,0.5335050964306394,1,Stayed,Predicted to Churn,Inactive
15567078,789,France,Female,27,8,66201.96,1,1,1,79458.12,0,0.06592131502532052,0,Stayed,Predicted to Stay,Active
15696373,687,France,Female,44,9,0.0,2,0,0,103042.2,1,0.5665600419571769,1,Exited,Predicted to Churn,Inactive
15786617,485,Germany,Male,34,3,133658.24,1,1,0,70209.83,0,0.25036805789219585,0,Stayed,Predicted to Stay,Inactive
15657449,446,Germany,Male,25,3,136202.78,1,1,0,176743.51,0,0.022869283181530593,0,Stayed,Predicted to Stay,Inactive
15672594,597,France,Female,60,0,131778.08,1,0,0,10703.53,1,0.9772873687313561,1,Exited,Predicted to Churn,Inactive
15714240,712,Spain,Male,74,5,0.0,2,0,0,151425.82,0,0.041426971339526,0,Stayed,Predicted to Stay,Inactive
15782144,522,France,Female,34,3,0.0,2,1,1,3894.34,0,0.017855499862641146,0,Stayed,Predicted to Stay,Active
15665008,805,Germany,Female,26,8,42712.87,2,1,1,28861.69,0,0.007189971441426102,0,Stayed,Predicted to Stay,Active
15581733,781,France,Female,28,4,0.0,2,1,0,177703.15,0,0.15854532123290582,0,Stayed,Predicted to Stay,Inactive
15751392,689,Spain,Female,57,4,0.0,2,1,0,136649.8,1,0.7815905463715543,1,Exited,Predicted to Churn,Inactive
15785815,670,Germany,Male,31,1,142631.54,2,1,1,175894.24,0,0.01022393929033708,0,Stayed,Predicted to Stay,Active
15664214,670,France,Male,33,2,141204.65,2,1,0,76257.46,0,0.06446674063675797,0,Stayed,Predicted to Stay,Inactive
15579996,524,Germany,Female,25,7,131402.21,1,0,0,193668.49,0,0.037278521806406804,0,Stayed,Predicted to Stay,Inactive
15675252,734,Spain,Female,39,3,92636.96,2,1,1,125671.29,0,0.15099554103019705,0,Stayed,Predicted to Stay,Active
15579617,489,France,Female,51,3,0.0,2,0,1,174098.28,1,0.8577349335558301,1,Exited,Predicted to Churn,Active
15593976,578,Germany,Female,31,5,102088.68,4,0,0,187866.21,1,0.9830246682476608,1,Exited,Predicted to Churn,Inactive
15716041,622,Spain,Male,39,9,0.0,2,0,1,100862.36,0,0.017572560434257103,0,Stayed,Predicted to Stay,Active
15654489,843,France,Female,38,8,134887.53,1,1,1,10804.04,0,0.18387709839252353,0,Stayed,Predicted to Stay,Active
15736302,687,France,Male,48,4,0.0,2,1,1,170893.85,0,0.04482532773458577,0,Stayed,Predicted to Stay,Active
15805909,700,Spain,Male,28,8,159900.38,1,0,0,22698.56,0,0.1294426630223996,0,Stayed,Predicted to Stay,Inactive
15572762,410,Germany,Female,50,2,102278.79,2,1,0,89822.48,0,0.6674034876122512,1,Stayed,Predicted to Churn,Inactive
15724632,537,France,Female,41,0,0.0,2,0,1,175262.49,0,0.07447293000269072,0,Stayed,Predicted to Stay,Active
15670416,780,France,Female,43,0,0.0,1,0,1,15705.27,0,0.8390811867407524,1,Stayed,Predicted to Churn,Active
15749528,652,Spain,Male,58,6,0.0,2,0,1,170025.43,0,0.08156988238038022,0,Stayed,Predicted to Stay,Active
15578783,620,Germany,Male,35,0,76989.97,1,1,1,17242.79,0,0.09143278663562093,0,Stayed,Predicted to Stay,Active
15580719,697,France,Female,23,10,0.0,2,1,1,79734.23,0,0.0022588533425327846,0,Stayed,Predicted to Stay,Active
15656293,786,France,Male,35,3,0.0,2,1,0,92712.97,0,0.01742147510319577,0,Stayed,Predicted to Stay,Inactive
15691875,850,Germany,Female,39,5,114491.82,1,1,0,99689.48,0,0.23526893697237614,0,Stayed,Predicted to Stay,Inactive
15596870,749,Germany,Male,54,3,144768.94,1,1,0,93336.3,1,0.9900526428236514,1,Exited,Predicted to Churn,Inactive
15780770,445,France,Male,31,7,145056.59,1,1,1,175893.53,0,0.08224208235639416,0,Stayed,Predicted to Stay,Active
15751491,443,Germany,Male,50,3,117206.3,1,1,0,42840.18,1,0.9598115226179789,1,Exited,Predicted to Churn,Inactive
15706200,637,Germany,Male,41,2,138014.4,2,1,0,140298.24,0,0.2675475997376975,0,Stayed,Predicted to Stay,Inactive
15808674,616,Germany,Female,45,6,128352.59,3,1,1,144000.59,1,0.9988956540587887,1,Exited,Predicted to Churn,Active
15641411,756,France,Female,23,1,112568.31,1,1,1,113408.11,0,0.004297783889487194,0,Stayed,Predicted to Stay,Active
15764661,644,France,Male,33,2,0.0,1,1,0,96420.58,0,0.3761289635733564,0,Stayed,Predicted to Stay,Inactive
15689492,850,Germany,Male,41,1,176958.46,2,0,1,125806.3,0,0.004932001902333802,0,Stayed,Predicted to Stay,Active
15602405,703,Germany,Female,38,9,99167.54,1,1,0,65720.92,0,0.5618003758886106,1,Stayed,Predicted to Churn,Inactive
15610271,684,Spain,Female,42,3,103210.27,1,1,0,31002.03,0,0.22181258280430635,0,Stayed,Predicted to Stay,Inactive
15791780,706,Germany,Female,48,10,104478.12,3,0,1,158248.71,1,0.9991179064574954,1,Exited,Predicted to Churn,Active
15589147,580,Spain,Male,61,8,125921.37,1,1,1,94677.83,0,0.12775223482966017,0,Stayed,Predicted to Stay,Active
15756975,777,Spain,Female,35,3,0.0,2,1,1,17257.72,0,0.04665616468822716,0,Stayed,Predicted to Stay,Active
15729582,676,Germany,Male,48,3,80697.44,1,0,0,101397.86,0,0.8486235003338916,1,Stayed,Predicted to Churn,Inactive
15742971,708,France,Female,44,2,161887.81,2,1,0,84870.23,0,0.20163417576594905,0,Stayed,Predicted to Stay,Inactive
15568046,809,France,Male,24,7,109558.36,1,1,0,183515.13,0,0.1126144524834006,0,Stayed,Predicted to Stay,Inactive
15694890,588,France,Male,38,1,124271.26,1,1,0,75969.19,0,0.13460436274477258,0,Stayed,Predicted to Stay,Inactive
15736963,623,France,Male,43,1,0.0,2,1,1,146379.3,0,0.04039942718212073,0,Stayed,Predicted to Stay,Active
15646490,537,Spain,Male,42,1,190569.23,1,0,1,127154.8,0,0.1708317955138741,0,Stayed,Predicted to Stay,Active
15607314,536,Spain,Male,53,2,143923.96,1,1,0,2019.78,1,0.9489251780885074,1,Exited,Predicted to Churn,Inactive
15576745,769,France,Male,48,2,96542.16,2,0,1,197885.72,0,0.1523231739916367,0,Stayed,Predicted to Stay,Active
15669606,690,France,Male,33,5,0.0,2,1,0,138017.68,0,0.06408004897287957,0,Stayed,Predicted to Stay,Inactive
15737832,771,Spain,Male,45,0,139825.56,1,0,0,170984.97,1,0.7728601895317818,1,Exited,Predicted to Churn,Inactive
15681990,497,Germany,Male,24,6,111769.14,2,1,0,55859.27,0,0.09553519563708575,0,Stayed,Predicted to Stay,Inactive
15758050,622,Spain,Male,37,4,0.0,2,1,0,4459.5,0,0.01897172469242604,0,Stayed,Predicted to Stay,Inactive
15787848,602,Spain,Male,30,9,113672.18,2,0,0,102135.92,0,0.13770409965006958,0,Stayed,Predicted to Stay,Inactive
15713594,543,France,Female,32,7,147256.86,1,1,0,112771.95,0,0.1417132093166708,0,Stayed,Predicted to Stay,Inactive
15588186,520,Spain,Male,45,7,107023.03,1,1,0,32903.93,0,0.5560119762131446,1,Stayed,Predicted to Churn,Inactive
15786739,669,France,Male,37,1,125529.55,1,1,1,162260.93,0,0.08268059527182674,0,Stayed,Predicted to Stay,Active
15699467,631,Spain,Female,41,0,0.0,1,0,0,87959.83,0,0.5499298318052588,1,Stayed,Predicted to Churn,Inactive
15680706,537,Germany,Male,48,4,131834.8,1,1,0,166476.95,1,0.90093847865735,1,Exited,Predicted to Churn,Inactive
15645717,732,France,Male,62,2,0.0,2,1,1,25438.87,0,0.02888399607028262,0,Stayed,Predicted to Stay,Active
15748597,844,Spain,Male,56,5,99529.7,1,0,1,157230.06,1,0.6864503027370134,1,Exited,Predicted to Churn,Active
15773709,838,Spain,Male,35,0,0.0,2,0,1,197305.91,0,0.004596422261112527,0,Stayed,Predicted to Stay,Active
15629787,652,France,Male,27,10,107303.72,2,0,0,44435.76,0,0.024585141327478882,0,Stayed,Predicted to Stay,Inactive
15661007,660,France,Male,33,0,72783.42,1,0,0,181051.99,0,0.09282035274195852,0,Stayed,Predicted to Stay,Inactive
15686812,692,Spain,Female,44,8,0.0,1,0,1,159069.37,0,0.5404231804111584,1,Stayed,Predicted to Churn,Active
15754113,588,France,Female,35,0,0.0,2,1,1,155485.24,0,0.04510907998076846,0,Stayed,Predicted to Stay,Active
15749489,533,Germany,Female,22,10,115743.6,1,0,0,43852.05,0,0.23605123782670281,0,Stayed,Predicted to Stay,Inactive
15574352,850,France,Male,43,4,161256.53,1,1,1,140071.57,0,0.05334192343721393,0,Stayed,Predicted to Stay,Active
15701281,511,France,Male,27,8,0.0,2,1,1,49089.36,0,0.003410371854601674,0,Stayed,Predicted to Stay,Active
15811985,530,Spain,Male,44,6,0.0,2,0,0,55893.37,0,0.14330915957849907,0,Stayed,Predicted to Stay,Inactive
15713505,554,France,Male,31,1,0.0,2,0,1,192660.55,0,0.006688447373358521,0,Stayed,Predicted to Stay,Active
15685653,585,Germany,Female,40,3,162261.01,2,1,0,137028.51,0,0.23568170205594358,0,Stayed,Predicted to Stay,Inactive
15758831,754,France,Male,39,3,74896.33,1,0,0,34430.16,0,0.343142588998181,0,Stayed,Predicted to Stay,Inactive
15618774,474,France,Male,54,3,0.0,1,1,0,108409.17,1,0.95401124499563,1,Exited,Predicted to Churn,Inactive
15764448,837,Germany,Male,35,0,144037.6,1,1,0,145325.32,0,0.12612788002174058,0,Stayed,Predicted to Stay,Inactive
15611024,567,France,Female,23,9,93522.2,1,0,1,81425.61,0,0.014323056170547745,0,Stayed,Predicted to Stay,Active
15738220,800,Spain,Male,38,1,0.0,2,1,0,51553.43,0,0.009106643038393935,0,Stayed,Predicted to Stay,Inactive
15805764,646,France,Male,18,10,0.0,2,0,1,52795.15,0,0.019053661506531115,0,Stayed,Predicted to Stay,Active
15580487,627,Germany,Male,38,8,106922.92,2,0,1,84270.09,0,0.2585196550674227,0,Stayed,Predicted to Stay,Active
15675787,505,France,Male,26,8,112972.57,1,1,0,145011.62,0,0.025110911312067337,0,Stayed,Predicted to Stay,Inactive
15583580,566,Germany,Female,35,1,123042.0,1,1,0,66245.44,1,0.8557142184352242,1,Exited,Predicted to Churn,Inactive
15780654,619,Germany,Female,33,3,100488.92,2,0,1,36446.74,0,0.024686051149137352,0,Stayed,Predicted to Stay,Active
15695034,757,France,Female,44,4,123322.15,1,1,0,137136.29,0,0.5303014680393702,1,Stayed,Predicted to Churn,Inactive
15805671,648,France,Male,32,0,0.0,1,0,1,117323.31,0,0.07216285833956129,0,Stayed,Predicted to Stay,Active
15790658,621,Spain,Male,42,8,68683.68,1,1,1,74157.71,0,0.23927050278792103,0,Stayed,Predicted to Stay,Active
15578648,543,Germany,Male,49,6,59532.18,1,1,0,104253.56,0,0.6068347478213754,1,Stayed,Predicted to Churn,Inactive
15734987,658,France,Female,43,7,140260.36,2,1,0,2748.72,0,0.15227398235236586,0,Stayed,Predicted to Stay,Inactive
15721740,633,Germany,Male,50,7,88302.65,1,1,1,195937.16,0,0.35491845935396643,0,Stayed,Predicted to Stay,Active
15641822,648,France,Female,19,1,0.0,2,0,1,22101.86,0,0.0027986463218307297,0,Stayed,Predicted to Stay,Active
15765650,501,Germany,Male,40,5,114655.58,1,0,0,126535.92,0,0.3747290277457616,0,Stayed,Predicted to Stay,Inactive
15788556,683,France,Female,42,4,148283.94,1,1,1,44692.63,1,0.646637424024013,1,Exited,Predicted to Churn,Active
15576550,619,Spain,Female,38,1,0.0,1,1,0,112442.63,1,0.7936461188797055,1,Exited,Predicted to Churn,Inactive
15622230,705,France,Female,35,3,0.0,2,0,1,66331.01,0,0.11565286003183302,0,Stayed,Predicted to Stay,Active
15653937,638,Germany,Female,53,1,123916.67,1,1,0,16657.68,1,0.9654622553148846,1,Exited,Predicted to Churn,Inactive
15743538,710,France,Female,31,1,0.0,2,1,0,20081.3,0,0.07617677135627136,0,Stayed,Predicted to Stay,Inactive
15591740,590,France,Female,54,4,0.0,2,1,1,93820.49,1,0.45889273405143916,0,Exited,Predicted to Stay,Active
15650086,725,France,Male,43,2,165896.0,2,1,0,130795.52,0,0.0985148182411885,0,Stayed,Predicted to Stay,Inactive
15718773,638,France,Female,32,0,0.0,2,1,0,160129.99,0,0.026525185593074162,0,Stayed,Predicted to Stay,Inactive
15615140,791,France,Male,36,6,111168.97,1,1,1,189969.91,0,0.2785633583593183,0,Stayed,Predicted to Stay,Active
15644361,702,France,Female,40,1,103549.24,1,0,0,9712.52,1,0.8185971415235769,1,Exited,Predicted to Churn,Inactive
15774536,607,France,Female,32,6,0.0,2,0,0,196062.01,0,0.05452912809575509,0,Stayed,Predicted to Stay,Inactive
15618661,535,France,Male,30,6,103804.97,1,1,1,125710.53,0,0.044061551318570626,0,Stayed,Predicted to Stay,Active
15605020,651,France,Male,45,2,165901.59,2,1,0,23054.51,1,0.8035180466782951,1,Exited,Predicted to Churn,Inactive
15762134,506,Germany,Male,59,8,119152.1,2,1,1,170679.74,0,0.13592385483162278,0,Stayed,Predicted to Stay,Active
15685279,511,Spain,Female,57,8,122950.31,1,1,1,181258.76,0,0.13546524724920112,0,Stayed,Predicted to Stay,Active
15582849,757,France,Female,51,1,0.0,1,1,1,22835.13,1,0.9425480446357584,1,Exited,Predicted to Churn,Active
15655410,768,Germany,Male,49,1,133384.66,1,1,0,102397.22,1,0.9446322149552949,1,Exited,Predicted to Churn,Inactive
15649129,757,France,Male,32,9,0.0,2,1,0,115950.96,0,0.011971188516653063,0,Stayed,Predicted to Stay,Inactive
15702380,663,Spain,Male,64,6,0.0,2,0,1,15876.52,0,0.02883487933033893,0,Stayed,Predicted to Stay,Active
